Instrument_Token,Symbol,Series,instrumenttype,issuedcapital,permittedtotrade,Price_Range,normalmarketstatus,normalmarketeligibility,oddlotmarketstatus,oddlotmarketeligibility,spotmarketstatus,spotmarketeligibility,auctionmarketstatus,auctionmarketeligibility,callauction1marketstatus,callauction1marketeligibility,callauction2marketstatus,callauction2marketeligibility,boardlotquantity,ticsize,Name,survind,issuestartdate,interestpaymentdate,maturitydate,freezepercent,listingdate,expulsiondate,readmissiondate,expirydate,recorddate,nodeliverystartdate,nodeliveryenddate,participantinmarketindex,aon,minimumfill,settlementtype,bookclosurestartdate,bookclosureenddate,dividend,rights,bonus,interest,agm,egm,marketmakerspread,marketmakerminquantity,ssec,remark,localupdatedatetime,deleteflag,Face_Value,ISIN,Is_Relevant_Series_EQ_BE_BZ,Avg_Traded_Value,Avg_Traded_Value_Lakhs,Avg_Traded_Volume,Avg_Close_Price,Days_Data_Available,Has_Complete_3Day_Data,Variance_Percent,Is_FO_Stock,FO_Category,Price_Band_Percent,Category
22422,677AP40,SG,4,2.50000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.77% 2040,0,1283040000,0,0,32700,1283040000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741379,N,10000,IN1020200318,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
757113,677AS40,SG,4,5.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AS 6.77% 2040,0,1431820800,0,0,20000,1431820800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1220250030,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
5227,677BR28,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL BR 6.77% 2028,0,1312675200,0,0,5000,1312675200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN1320210058,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
757112,677HR39,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL HR 6.77% 2039,0,1431820800,0,0,10000,1431820800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1620250036,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
22421,677KA33,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KA 6.77% 2033,0,1283040000,0,0,10000,1283040000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741379,N,10000,IN1920200186,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
35,677KA34,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KA 6.77% 2034,0,1284249600,0,0,10000,1284249600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN1920200228,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
757386,677KL37,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KL 6.77% 2037,0,1433635200,0,0,10000,1433635200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2020250055,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756093,677MH37,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MH 6.77% 2037,0,1430870400,0,0,5000,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2220250053,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756095,677MH38,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MH 6.77% 2038,0,1430870400,0,0,5000,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2220250061,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756864,677MP37,SG,4,2.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MP 6.77% 2037,0,1431216000,0,0,4000,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2120250013,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756865,677MP39,SG,4,2.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MP 6.77% 2039,0,1431216000,0,0,4000,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2120250021,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
759165,677OR29,SG,4,5.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL OR 6.77% 2029,0,1442707200,0,0,20000,1442707200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2720250074,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756099,677PN43,SG,4,2.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL PN 6.77% 2043,0,1430870400,0,0,4000,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2820250032,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3511,677RJ31,SG,4,5.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL RJ 6.77% 2031,0,1305676800,0,0,20000,1305676800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2920210076,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
5743,677RJ31A,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL RJ 6.77% 2031,0,1316908800,0,0,10000,1316908800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2920210274,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
759101,677TCL28,N0,2,1.00000000000000E+05,0,80000.00-120000.00,1,1,2,0,2,0,2,1,1,0,1,0,1,1,TCL 6.77% 2028,0,1439424000,0,0,10000,1439424000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000000,INE151A08356,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,20.0,5x
3364,677TN31,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TN 6.77% 2031,0,1304812800,0,0,6666,1304812800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN3120210015,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
757114,677TN40,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TN 6.77% 2040,0,1431820800,0,0,10000,1431820800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN3120250052,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
42,677WB40,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL WB 6.77% 2040,0,1284249600,0,0,5000,1284249600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN3420200104,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756909,678AP33,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.78% 2033,0,1428537600,0,0,10000,1428537600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1020250016,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
757385,678AP37,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.78% 2037,0,1433635200,0,0,6666,1433635200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1020250131,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3196,678AP38,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.78% 2038,0,1302739200,0,0,10000,1302739200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN1020210010,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3200,678AP39,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.78% 2039,0,1302739200,0,0,10000,1302739200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN1020210028,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
4578,678GA31,SG,4,1.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL GA 6.78% 2031,0,1308441600,0,0,32700,1308441600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN1420210016,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756331,678IRFC30,N0,2,3.00000000000000E+05,0,80000.00-120000.00,1,1,2,0,2,0,2,1,1,0,1,0,1,1,IRFCL 6.78% 2030 SR 189,0,1430438400,0,0,3333,1430438400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000000,INE053F08494,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,20.0,5x
3244,678JK33,SG,4,5.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL JK 6.78% 2033,0,1303344000,0,0,20000,1303344000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN4920210015,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
182,678KA32,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KA 6.78% 2032,0,1285459200,0,0,10000,1285459200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN1920200269,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3655,678KL31,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KL 6.78% 2031,0,1306540800,0,0,10000,1306540800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2020210018,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756866,678KL40,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KL 6.78% 2040,0,1431216000,0,0,10000,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2020250022,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756103,678KL46,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KL 6.78% 2046,0,1430870400,0,0,5000,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2020250014,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3659,678MH31,SG,4,2.00000000000000E+08,0,93.48-103.32,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MH 6.78% 2031,0,1306540800,0,0,5081,1306540800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2220210073,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
185,678MH32,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MH 6.78% 2032,0,1285459200,0,0,6666,1285459200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN2220200199,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756096,678MH39,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MH 6.78% 2039,0,1430870400,0,0,6666,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2220250079,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3304,678MN31,SG,4,2.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MN 6.78% 2031,0,1304208000,0,0,32700,1304208000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2320210015,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
22063,678RJ30,SG,4,5.00000000000000E+07,0,97.77-108.06,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL RJ 6.78% 2030,0,1280275200,0,0,19432,1280275200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741379,N,10000,IN2920200051,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3241,678RJ31,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL RJ 6.78% 2031,0,1303344000,0,0,10000,1303344000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2920210035,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3373,678RJ31A,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL RJ 6.78% 2031,0,1304812800,0,0,6666,1304812800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN2920210050,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756104,678RJ47,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL RJ 6.78% 2047,0,1430870400,0,0,5000,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2920250023,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3643,678SK31,SG,4,5.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL SK 6.78% 2031,0,1306540800,0,0,20000,1306540800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN3020210016,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
878,678TS50,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TS 6.78% 2050,0,1288483200,0,0,6666,1288483200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN4520200192,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
1169,678WB35,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL WB 6.78% 2035,0,1290297600,0,0,5000,1290297600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN3420200153,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
1004,679AP34,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.79% 2034,0,1289088000,0,0,10000,1289088000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN1020200466,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756906,679AP34A,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.79% 2034,0,1428537600,0,0,10000,1428537600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1020250024,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756863,679AP36,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AP 6.79% 2036,0,1431216000,0,0,10000,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1020250099,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756867,679AS45,SG,4,9.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AS 6.79% 2045,0,1431216000,0,0,11111,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1220250022,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
7202,679GS2027,GS,4,1.21000000000000E+10,0,99.75-110.25,1,1,2,0,2,0,2,0,1,0,1,0,1,1,GOI LOAN 6.79% 2027,0,1229472000,0,0,78,1229472000,0,0,1431648000,1431648000,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,INTEREST PAYMENT,1446741376,N,10000,IN0020170026,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
7195,679GS2029,GS,4,1.18801123000000E+10,0,98.46-108.83,1,1,2,0,2,0,2,0,1,0,1,0,1,1,GOI LOAN 6.79% 2029,0,1229472000,0,0,81,1229472000,0,0,1435276800,1435276800,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,INTEREST PAYMENT,1446741376,N,10000,IN0020160118,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
27273,679GS2034A,GS,4,1.50202000000000E+08,0,95.01-105.02,1,1,2,0,2,0,2,0,1,0,1,0,1,1,GOI LOAN   6.79% 2034,0,1417651200,0,0,6656,1417651200,0,0,1433030400,1433116800,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,INTEREST PAYMENT,1446741380,N,10000,IN0020240159,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756102,679HP34,SG,4,8.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL HP 6.79% 2034,0,1430870400,0,0,12500,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1720250035,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
3517,679HR31,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL HR 6.79% 2031,0,1305676800,0,0,10000,1305676800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN1620210022,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
22182,679JK30,SG,4,5.00000000000000E+07,0,97.49-107.76,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL JK 6.79% 2030,0,1280275200,0,0,19487,1280275200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741379,N,10000,IN4920200032,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
32,679MP33,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MP 6.79% 2033,0,1284249600,0,0,10000,1284249600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN2120200158,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
1095,679MP40,SG,4,2.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL MP 6.79% 2040,0,1289692800,0,0,5000,1289692800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN2120200216,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
1007,679PN35,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL PN 6.79% 2035,0,1289088000,0,0,10000,1289088000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN2820200144,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756860,679PN45,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL PN 6.79% 2045,0,1431216000,0,0,6666,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN2820250040,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756709,679TN55,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TN 6.79% 2055,0,1430870400,0,0,10000,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN3120250029,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756105,679TS52,SG,4,7.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TS 6.79% 2052,0,1430870400,0,0,14285,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN4520250049,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756861,679TS53,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TS 6.79% 2053,0,1431216000,0,0,10000,1431216000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN4520250064,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756710,679TS56,SG,4,7.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL TS 6.79% 2056,0,1430870400,0,0,14285,1430870400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN4520250056,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
4877,679WB28,SG,4,2.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL WB 6.79% 2028,0,1309651200,0,0,4000,1309651200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN3420210046,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
5344,679WB28A,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL WB 6.79% 2028,0,1313280000,0,0,6666,1313280000,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN3420210095,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
2374,67AS27,SG,4,5.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL AS 6.7% 2027,0,1298764800,0,0,20000,1298764800,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN1220200290,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
167,67GJ30,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL GJ 6.7% 2030,0,1285459200,0,0,6666,1285459200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN1520200156,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
26,67HR30,SG,4,1.50000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL HR 6.7% 2030,0,1284249600,0,0,6666,1284249600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN1620200098,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
756813,67HR39,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL HR 6.7% 2039,0,1432425600,0,0,10000,1432425600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741383,N,10000,IN1620250044,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
23,67JK30,SG,4,4.00000000000000E+07,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL JK 6.7% 2030,0,1284249600,0,0,25000,1284249600,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN4920200073,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
1253,67JK32,SG,4,1.00500000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL JK 6.7% 2032,0,1290902400,0,0,9950,1290902400,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741375,N,10000,IN4920200115,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
170,67KA30,SG,4,1.00000000000000E+08,0,95.00-105.00,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KA 6.7% 2030,0,1285459200,0,0,10000,1285459200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741374,N,10000,IN1920200251,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
21916,67KL27,SG,4,5.00000000000000E+07,0,98.37-108.72,1,1,2,0,2,0,2,0,1,0,1,0,100,1,SDL KL 6.7% 2027,0,1280275200,0,0,19314,1280275200,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,1446741379,N,10000,IN2020200050,False,0.0,0.0,0.0,,0,False,10.0,True,5x_variance,5.0,5x
